Input	Input Type	MGI Gene/Marker ID	Symbol	Name	Feature Type	Chr	Strand	Start	End	Ensembl ID
Olfr381	old symbol	MGI:3030215	Or1e22	olfactory receptor family 1 subfamily E member 22	protein coding gene	11	-	73376713	73377648	ENSMUSG00000072708
Olfr382	old symbol	MGI:3030216	Or1e23	olfactory receptor family 1 subfamily E member 23	protein coding gene	11	-	73407085	73408023	ENSMUSG00000095312
Olfr385	old symbol	MGI:3030219	Or1e26	olfactory receptor family 1 subfamily E member 26	protein coding gene	11	-	73479624	73480562	ENSMUSG00000095095
Olfr384	old symbol	MGI:3030218	Or1e25	olfactory receptor family 1 subfamily E member 25	protein coding gene	11	+	73493408	73494346	ENSMUSG00000060335
Olfr389	old symbol	MGI:3030223	Or1e29	olfactory receptor family 1 subfamily E member 29	protein coding gene	11	-	73667213	73671415	ENSMUSG00000070383
Olfr390	old symbol	MGI:3030224	Or1e30	olfactory receptor family 1 subfamily E member 30	protein coding gene	11	+	73677766	73678701	ENSMUSG00000069818
Olfr391-ps	old symbol	MGI:3030225	Or1e31	olfactory receptor family 1 subfamily E member 31	protein coding gene	11	-	73689579	73693810	ENSMUSG00000070382
Olfr392	old symbol	MGI:3030226	Or1e32	olfactory receptor family 1 subfamily E member 32	protein coding gene	11	-	73704968	73707703	ENSMUSG00000061984
Olfr393	old symbol	MGI:3030227	Or1e33	olfactory receptor family 1 subfamily E member 33	protein coding gene	11	-	73738011	73738949	ENSMUSG00000094488
Olfr394	old symbol	MGI:3030228	Or1e34	olfactory receptor family 1 subfamily E member 34	protein coding gene	11	-	73778264	73779196	ENSMUSG00000056921
Olfr395	old symbol	MGI:3030229	Or1e35	olfactory receptor family 1 subfamily E member 35	protein coding gene	11	-	73797378	73798316	ENSMUSG00000062186
Olfr23	old symbol	MGI:109312	Or1e17	olfactory receptor family 1 subfamily E member 17	protein coding gene	11	+	73827503	73833484	ENSMUSG00000069816
Olfr397	old symbol	MGI:3030231	Or1e1f	olfactory receptor family 1 subfamily E member 1F	protein coding gene	11	+	73855436	73856383	ENSMUSG00000057050
Olfr398	old symbol	MGI:3030232	Or1r1	olfactory receptor family 1 subfamily JRmember 1	protein coding gene	11	-	73874488	73875432	ENSMUSG00000049041
Olfr139	old symbol	MGI:2177522	Or3a10	olfactory receptor family 3 subfamily A member 10	protein coding gene	11	-	73935151	73936098	ENSMUSG00000047444
Olfr399	old symbol	MGI:3030233	Or3a4	olfactory receptor family 3 subfamily A member 4	protein coding gene	11	-	73944602	73945604	ENSMUSG00000043692
Olfr401	old symbol	MGI:3030235	Or3a1b	olfactory receptor family 3 subfamily A member 1B	protein coding gene	11	+	74012117	74013064	ENSMUSG00000070380
Olfr402	old symbol	MGI:3030236	Or3a1c	olfactory receptor family 3 subfamily A member 1C	protein coding gene	11	+	74045982	74046929	ENSMUSG00000070379
Olfr403	old symbol	MGI:3030237	Or1a1	olfactory receptor family 1 subfamily A member 1	protein coding gene	11	+	74086331	74087272	ENSMUSG00000070378
Olfr43	old symbol	MGI:1333770	Or1a1b	olfactory receptor family 1 subfamily A member 1B	protein coding gene	11	-	74097024	74098115	ENSMUSG00000070377
Olfr406	old symbol	MGI:3030240	Or1p1c	olfactory receptor family 1 subfamily P member 1C	protein coding gene	11	+	74160217	74161188	ENSMUSG00000070375
Olfr59	old symbol	MGI:1333755	Or1p1	olfactory receptor family 1 subfamily P member 1	protein coding gene	11	+	74174562	74180472	ENSMUSG00000070374
Olfr410	old symbol	MGI:3030244	Or3a1	olfactory receptor family 3 subfamily A member 1	protein coding gene	11	-	74225108	74226055	ENSMUSG00000063116
Olfr411	old symbol	MGI:3030245	Or3a1d	olfactory receptor family 3 subfamily A member 1D	protein coding gene	11	-	74237450	74238498	ENSMUSG00000054406
Olfr412	old symbol	MGI:3030246	Or1d2	olfactory receptor family 1 subfamily D member 2	protein coding gene	11	+	74255497	74256435	ENSMUSG00000058275
Fam57a	old symbol	MGI:2151840	Tlcd3a	TLC domain containing 3A	protein coding gene	11	+	76070497	76100243	ENSMUSG00000069808
2610507B11Rik	old symbol	MGI:1919753	Bltp2	bridge-like lipid transfer protein family member 2	protein coding gene	11	+	78152578	78181449	ENSMUSG00000010277
Gm17268	current symbol	MGI:4936902	Gm17268	predicted gene, 17268	protein coding gene	11	-	81919050	81929388	ENSMUSG00000092157
1700125H20Rik	old symbol	MGI:1920884	Chct1	CHD1 helical C-terminal domain containing 1	protein coding gene	11	+	85061230	85071971	ENSMUSG00000018479
Sept4	old symbol	MGI:1270156	Septin4	septin 4	protein coding gene	11	+	87457515	87481365	ENSMUSG00000020486
Olfr462	old symbol	MGI:3030296	Or4d2b	olfactory receptor family 4 subfamily D member 2B	protein coding gene	11	-	87779785	87780720	ENSMUSG00000093839
Olfr463	old symbol	MGI:3030297	Or4d2	olfactory receptor family 4 subfamily D member 2	protein coding gene	11	-	87783813	87784748	ENSMUSG00000093920
Olfr464	old symbol	MGI:3030298	Or4d1	olfactory receptor family 4 subfamily D member 1	protein coding gene	11	-	87804746	87805829	ENSMUSG00000060787
Gm45716	old symbol	MGI:5804831	Smim36	small integral membrane protein 36	protein coding gene	11	+	90078509	90142081	ENSMUSG00000110344
Gm21885	old symbol	MGI:5434049	Ankrd40cl	ANKRD40 C-terminal like	protein coding gene	11	+	94172699	94177079	ENSMUSG00000094091
Hils1	old symbol	MGI:2136691	H1f9	H1.9 linker histone	protein coding gene	11	+	94858419	94859282	ENSMUSG00000038994
Ttc25	old symbol	MGI:1921657	Odad4	outer dynein arm complex subunit 4	protein coding gene	11	+	100436434	100463392	ENSMUSG00000006784
Gm11634	old symbol	MGI:3650266	Ccdc200	coiled coil domain containing 200	protein coding gene	11	-	101484569	101490082	ENSMUSG00000085486
BC030867	old symbol	MGI:2387601	Hrob	homologous recombination factor with OB-fold	protein coding gene	11	+	102139708	102156013	ENSMUSG00000034773
BC030867	Genbank	MGI:2387601	Hrob	homologous recombination factor with OB-fold	protein coding gene	11	+	102139708	102156013	ENSMUSG00000034773
1700023F06Rik	old symbol	MGI:1916691	Efcab15	EF-hand calcium binding domain 15	protein coding gene	11	-	103089769	103099374	ENSMUSG00000020940
March10	old symbol	MGI:2443469	Marchf10	membrane associated ring-CH-type finger 10	protein coding gene	11	-	105251624	105347561	ENSMUSG00000078627
Dnaic2	old symbol	MGI:2685574	Dnai2	dynein axonemal intermediate chain 2	protein coding gene	11	+	114618234	114648715	ENSMUSG00000034706
Slc9a3r1	old symbol	MGI:1349482	Nherf1	NHERF family PDZ scaffold protein 1	protein coding gene	11	+	115054167	115072007	ENSMUSG00000020733
St6galnac2.1		No associated gene								
Sept9	old symbol	MGI:1858222	Septin9	septin 9	protein coding gene	11	+	117090487	117253151	ENSMUSG00000059248
2810410L24Rik	old symbol	MGI:1923627	Reno1	regulator of early neurogenesis 1	lncRNA gene	11	-	120077476	120080682	ENSMUSG00000075389
AC241534.1		No associated gene								
Fam49a	old symbol	MGI:1261783	Cyria	CYFIP related Rac1 interactor A	protein coding gene	12	+	12312140	12430966	ENSMUSG00000020589
Gm9866	old symbol	MGI:3643118	Silc1	sciatic injury induced lincRNA upregulator of SOX11	lncRNA gene	12	-	27190795	27210515	ENSMUSG00000094002
Twistnb	old symbol	MGI:106292	Polr1f	RNA polymerase I subunit F	protein coding gene	12	+	33479634	33491391	ENSMUSG00000020561
1700047I17Rik2	old symbol	MGI:3714351	Fam177a2	family with sequence similarity 177 member A2	protein coding gene	12	+	55246377	55263953	ENSMUSG00000094103
Gm11042	current symbol	MGI:3779266	Gm11042	predicted gene 11042	protein coding gene	12	-	74361884	74363168	ENSMUSG00000079061
AC124742.1		No associated gene								
Fam71d	old symbol	MGI:1918147	Garin2	golgi associated RAB2 interactor 2	protein coding gene	12	+	78738309	78781290	ENSMUSG00000056987
Mpp5	old symbol	MGI:1927339	Pals1	protein associated with LIN7 1, MAGUK family member	protein coding gene	12	+	78795681	78887488	ENSMUSG00000021112
Gm50278	old symbol	MGI:3819486	Scarna3b	small Cajal body-specific RNA 3B	snoRNA gene	12	-	80438388	80438511	ENSMUSG00000112285
Gm50278	old symbol	MGI:3819486	Scarna3b	small Cajal body-specific RNA 3B	snoRNA gene	12	-	80438388	80438511	ENSMUSG00002076250
Elmsan1	old symbol	MGI:2685106	Mideas	mitotic deacetylase associated SANT domain protein	protein coding gene	12	-	84195950	84265655	ENSMUSG00000042507
Gm5788	old symbol	MGI:3647569	Eif1ad12	eukaryotic translation initiation factor 1A domain containing 12	protein coding gene	12	+	87541491	87541925	ENSMUSG00000113805
Gm8300	old symbol	MGI:3643794	Eif1ad8	eukaryotic translation initiation factor 1A domain containing 8	protein coding gene	12	+	87561086	87565035	ENSMUSG00000079034
Gm4027	old symbol	MGI:3782201	Eif1ad6	eukaryotic translation initiation factor 1A domain containing 6	protein coding gene	12	+	87665639	87669725	ENSMUSG00000092019
Gm16381	old symbol	MGI:3648256	Ubl5b	ubiquitin-like 5B	protein coding gene	12	-	87690888	87691390	ENSMUSG00000113489
Gm21319	old symbol	MGI:5434674	Eif1ad19	eukaryotic translation initiation factor 1A domain containing 19	protein coding gene	12	-	87739195	87742525	ENSMUSG00000095724
Gm21936	old symbol	MGI:5439387	Eif1ad13	eukaryotic translation initiation factor 1A domain containing 13	protein coding gene	12	+	87762282	87762716	ENSMUSG00000113201
BB287469	old symbol	MGI:3034635	Eif1ad2	eukaryotic translation initiation factor 1A domain containing 2	protein coding gene	12	+	87783347	87787446	ENSMUSG00000079031
BB287469	Genbank	MGI:3034635	Eif1ad2	eukaryotic translation initiation factor 1A domain containing 2	protein coding gene	12	+	87783347	87787446	ENSMUSG00000079031
Gm2001	old symbol	MGI:3780171	Ubl5c	ubiquitin-like 5C	protein coding gene	12	-	87808735	87808968	ENSMUSG00000113951
Gm2016	old symbol	MGI:3780185	Eif1ad3	eukaryotic translation initiation factor 1A domain containing 3	protein coding gene	12	+	87840842	87844629	ENSMUSG00000072905
Gm2022	old symbol	MGI:3780191	Eif1ad4	eukaryotic translation initiation factor 1A domain containing 4	protein coding gene	12	+	87862140	87862574	ENSMUSG00000113971
Gm2035	old symbol	MGI:3780204	Eif1ad14	eukaryotic translation initiation factor 1A domain containing 14	protein coding gene	12	-	87886193	87886627	ENSMUSG00000096619
Gm2075	old symbol	MGI:3780242	Eif1ad17	eukaryotic translation initiation factor 1A domain containing 17	protein coding gene	12	+	87978618	87979052	ENSMUSG00000096049
Gm6803	old symbol	MGI:3779631	Eif1ad16	eukaryotic translation initiation factor 1A domain containing 16	protein coding gene	12	-	87985107	87985541	ENSMUSG00000096803
Gm2056	old symbol	MGI:3780224	Eif1ad11	eukaryotic translation initiation factor 1A domain containing 11	protein coding gene	12	+	87993774	87994208	ENSMUSG00000095717
Gm16368	old symbol	MGI:3647101	Eif1ad18	eukaryotic translation initiation factor 1A domain containing 18	protein coding gene	12	+	88050467	88050901	ENSMUSG00000114075
Gm10436	old symbol	MGI:3704393	Pramel51	PRAME like 51	protein coding gene	12	-	88142359	88148664	ENSMUSG00000066027
Gm8332	old symbol	MGI:3644018	Eif1ad10	eukaryotic translation initiation factor 1A domain containing 10	protein coding gene	12	-	88216436	88216870	ENSMUSG00000095799
Gm5662	old symbol	MGI:3648257	Eif1ad7	eukaryotic translation initiation factor 1A domain containing 7	protein coding gene	12	-	88237410	88241270	ENSMUSG00000079029
Gm5039	old symbol	MGI:3648085	Eif1ad15	eukaryotic translation initiation factor 1A domain containing 15	protein coding gene	12	-	88286892	88288532	ENSMUSG00000093847
Ndufb1-ps	old symbol	MGI:3780865	Ndufb1	NADH:ubiquinone oxidoreductase subunit B1	protein coding gene	12	-	101934355	101941997	ENSMUSG00000113902
Wars	old symbol	MGI:104630	Wars1	tryptophanyl-tRNA synthetase1	protein coding gene	12	-	108825956	108860095	ENSMUSG00000021266
Gm35558.1		No associated gene								
Apopt1	old symbol	MGI:1915270	Coa8	cytochrome c oxidase assembly factor 8	protein coding gene	12	+	111679695	111721487	ENSMUSG00000037787
Ighv5-8.1		No associated gene								
Ighv1-13.1		No associated gene								
Wdr60	old symbol	MGI:2445085	Dync2i1	dynein 2 intermediate chain 1	protein coding gene	12	-	116169882	116226642	ENSMUSG00000042050
Gm11027	current symbol	MGI:3779250	Gm11027	predicted gene 11027	protein coding gene	12	+	116239006	116239232	ENSMUSG00000078984
Gm9745	old symbol	MGI:3704398	Idi2l	isopentenyl-diphosphate delta isomerase 2 like	protein coding gene	13	-	8991611	8998267	ENSMUSG00000021148
Ero1lb	old symbol	MGI:1914725	Ero1b	endoplasmic reticulum oxidoreductase 1 beta	protein coding gene	13	+	12580701	12624422	ENSMUSG00000057069
Tcrg-V7	old symbol	MGI:98637	Trgv7	T cell receptor gamma, variable 7	gene segment	13	+	19362212	19362662	ENSMUSG00000076744
Tcrg-V4	old symbol	MGI:98634	Trgv4	T cell receptor gamma, variable 4	gene segment	13	+	19369151	19369676	ENSMUSG00000076745
Tcrg-V6	old symbol	MGI:98636	Trgv6	T cell receptor gamma, variable 6	gene segment	13	+	19374538	19375099	ENSMUSG00000076746
Tcrg-V5	old symbol	MGI:98635	Trgv5	T cell receptor gamma, variable 5	gene segment	13	+	19376448	19376895	ENSMUSG00000076747
Tcrg-C1	old symbol	MGI:98625	Trgc1	T cell receptor gamma, constant 1	gene segment	13	+	19398273	19400788	ENSMUSG00000076749
Tcrg-V3	old symbol	MGI:98633	Trgv3	T cell receptor gamma, variable 3	gene segment	13	+	19427015	19427471	ENSMUSG00000076750
Tcrg-C3	old symbol	MGI:98627	Trgc3	T cell receptor gamma, constant 3	gene segment	13	+	19445055	19447567	ENSMUSG00000091682
Tcrg-C2	old symbol	MGI:98626	Trgc2	T cell receptor gamma, constant 2	gene segment	13	-	19489230	19491721	ENSMUSG00000076752
Tcrg-V1	old symbol	MGI:98631	Trgv1	T cell receptor gamma, variable 1	gene segment	13	+	19524186	19524624	ENSMUSG00000076755
Tcrg-C4	old symbol	MGI:98628	Trgc4	T cell receptor gamma, constant 4	gene segment	13	+	19528728	19536513	ENSMUSG00000076757
Olfr1370	old symbol	MGI:3031204	Or2p2	olfactory receptor family 2 subfamily P member 2	protein coding gene	13	-	21256519	21257469	ENSMUSG00000042869
Olfr1369-ps1		No associated gene								
Olfr263	old symbol	MGI:3030097	Or2w1	olfactory receptor family 2 subfamily W member 1	protein coding gene	13	+	21316947	21317900	ENSMUSG00000071522
Olfr1368	old symbol	MGI:3031202	Or2ad1	olfactory receptor family 2 subfamily AD member 1	protein coding gene	13	-	21326281	21327225	ENSMUSG00000045474
Olfr1367	old symbol	MGI:3031201	Or2b28	olfactory receptor family 2 subfamily B member 28	protein coding gene	13	+	21531100	21532050	ENSMUSG00000045508
Gm11273	old symbol	MGI:3649411	Cox5b-ps	cytochrome c oxidase subunit 5B, pseudogene	protein coding gene	13	-	21685199	21685588	ENSMUSG00000079941
Olfr1366	old symbol	MGI:3031200	Or1f12	olfactory receptor family 1 subfamily F member 12	protein coding gene	13	-	21721144	21722197	ENSMUSG00000048996
Olfr1535	old symbol	MGI:3031369	Or2b7	olfactory receptor family 2 subfamily B member 7	protein coding gene	13	-	21739210	21740190	ENSMUSG00000054890
Olfr1364	old symbol	MGI:3031198	Or2w2	olfactory receptor family 2 subfamily W member 2	protein coding gene	13	-	21757680	21758624	ENSMUSG00000046016
Olfr1362	old symbol	MGI:3031196	Or2w4	olfactory receptor family 2 subfamily W member 4	protein coding gene	13	-	21795190	21796174	ENSMUSG00000051258
Olfr11	old symbol	MGI:104715	Or2b6	olfactory receptor family 2 subfamily B member 6	protein coding gene	13	-	21822750	21823691	ENSMUSG00000036658
Olfr1361	old symbol	MGI:3031195	Or2w6	olfactory receptor family 2 subfamily W member 6	protein coding gene	13	-	21842538	21848693	ENSMUSG00000049737
Olfr1360	old symbol	MGI:3031194	Or2b2b	olfactory receptor family 2 subfamily B member 2B	protein coding gene	13	-	21858171	21859150	ENSMUSG00000108534
Olfr1359	old symbol	MGI:3031193	Or2b2	olfactory receptor family 2 subfamily B member 2	protein coding gene	13	+	21887144	21888135	ENSMUSG00000108674
Hist1h2bl	human synonym	MGI:2448383	H2bc7	H2B clustered histone 7	protein coding gene	13	-	23757934	23758381	ENSMUSG00000069268
Hist1h2bl	rat synonym	MGI:2448387	H2bc9	H2B clustered histone 9	protein coding gene	13	-	23727093	23727614	ENSMUSG00000114456
Hist1h2bl	human synonym	MGI:2448388	H2bc11	H2B clustered histone 11	protein coding gene	13	+	22227368	22227828	ENSMUSG00000069300
Hist1h2bl	old symbol	MGI:2448403	H2bc13	H2B clustered histone 13	protein coding gene	13	-	21899933	21900313	ENSMUSG00000094338
Hist1h2bl	human synonym	MGI:2448407	H2bc15	H2B clustered histone 15	protein coding gene	13	+	21938293	21938673	ENSMUSG00000095217
Hist1h2bl	human synonym	MGI:3702051	H2bc23	H2B clustered histone 23	protein coding gene	13	-	21990782	21994367	ENSMUSG00000069307
Hist1h2bl	human synonym	MGI:3710645	H2bc24	H2B clustered histone 24	protein coding gene	13	+	22017913	22021700	ENSMUSG00000069303
Hist1h2ai	rat synonym	MGI:2448306	H2ac4	H2A clustered histone 4	protein coding gene	13	+	23935109	23935581	ENSMUSG00000061615
Hist1h2ai	rat synonym	MGI:2448287	H2ac6	H2A clustered histone 6	protein coding gene	13	-	23867456	23867942	ENSMUSG00000069270
Hist1h2ai	rat synonym	MGI:2448289	H2ac7	H2A clustered histone 7	protein coding gene	13	+	23758555	23759089	ENSMUSG00000071478
Hist1h2ai	rat synonym	MGI:2448290	H2ac8	H2A clustered histone 8	protein coding gene	13	-	23754837	23755394	ENSMUSG00000069272
Hist1h2ai	rat synonym	MGI:2448293	H2ac11	H2A clustered histone 11	protein coding gene	13	-	22226648	22227119	ENSMUSG00000069301
Hist1h2ai	old symbol	MGI:2448457	H2ac13	H2A clustered histone 13	protein coding gene	13	+	21900592	21900984	ENSMUSG00000071516
Hist1h2ai	rat synonym	MGI:2448300	H2ac22	H2A clustered histone 22	protein coding gene	13	-	21970996	21971388	ENSMUSG00000069309
Hist1h2ai	rat synonym	MGI:2448302	H2ac23	H2A clustered histone 23	protein coding gene	13	+	21994635	21995114	ENSMUSG00000094248
Hist1h2ai	rat synonym	MGI:3710573	H2ac24	H2A clustered histone 24	protein coding gene	13	-	22017194	22017645	ENSMUSG00000094777
Hist1h3h	human synonym	MGI:2668828	H3c1	H3 clustered histone 1	protein coding gene	13	-	23945868	23946369	ENSMUSG00000069265
Hist1h3h	human synonym	MGI:2448319	H3c2	H3 clustered histone 2	protein coding gene	13	+	23936328	23936823	ENSMUSG00000069267
Hist1h3h	human synonym	MGI:2145541	H3c8	H3 clustered histone 8	protein coding gene	13	+	23719588	23720079	ENSMUSG00000099517
Hist1h3h	old symbol	MGI:2448349	H3c10	H3 clustered histone 10	protein coding gene	13	+	21901829	21902239	ENSMUSG00000101355
Hist1h3h	human synonym	MGI:2448350	H3c11	H3 clustered histone 11	protein coding gene	13	-	21967130	21967540	ENSMUSG00000101972
Hist1h2bm	human synonym	MGI:2448377	H2bc3	H2B clustered histone 3	protein coding gene	13	+	23930717	23931206	ENSMUSG00000075031
Hist1h2bm	rat synonym	MGI:1915274	H2bc4	H2B clustered histone 4	protein coding gene	13	+	23868182	23876805	ENSMUSG00000018102
Hist1h2bm	rat synonym	MGI:2448380	H2bc6	H2B clustered histone 6	protein coding gene	13	-	23767653	23805091	ENSMUSG00000047246
Hist1h2bm	rat synonym	MGI:2448386	H2bc8	H2B clustered histone 8	protein coding gene	13	+	23755574	23756037	ENSMUSG00000058385
Hist1h2bm	old symbol	MGI:2448404	H2bc14	H2B clustered histone 14	protein coding gene	13	+	21906214	21906696	ENSMUSG00000114279
Hist1h2bm	human synonym	MGI:2448407	H2bc15	H2B clustered histone 15	protein coding gene	13	+	21938293	21938673	ENSMUSG00000095217
Hist1h2bm	rat synonym	MGI:2448409	H2bc22	H2B clustered histone 22	protein coding gene	13	+	21971631	21973383	ENSMUSG00000069308
Hist1h4j	human synonym	MGI:2448425	H4c6	H4 clustered histone 6	protein coding gene	13	-	23735460	23735842	ENSMUSG00000069274
Hist1h4j	old symbol	MGI:2448436	H4c11	H4 clustered histone 11	protein coding gene	13	+	21919204	21919626	ENSMUSG00000067455
Hist1h4k	human synonym	MGI:2448436	H4c11	H4 clustered histone 11	protein coding gene	13	+	21919204	21919626	ENSMUSG00000067455
Hist1h4k	old symbol	MGI:2448439	H4c12	H4 clustered histone 12	protein coding gene	13	-	21934364	21934675	ENSMUSG00000064288
Hist1h2ak	rat synonym	MGI:2448306	H2ac4	H2A clustered histone 4	protein coding gene	13	+	23935109	23935581	ENSMUSG00000061615
Hist1h2ak	human synonym	MGI:2448287	H2ac6	H2A clustered histone 6	protein coding gene	13	-	23867456	23867942	ENSMUSG00000069270
Hist1h2ak	rat synonym	MGI:2448289	H2ac7	H2A clustered histone 7	protein coding gene	13	+	23758555	23759089	ENSMUSG00000071478
Hist1h2ak	rat synonym	MGI:2448290	H2ac8	H2A clustered histone 8	protein coding gene	13	-	23754837	23755394	ENSMUSG00000069272
Hist1h2ak	rat synonym	MGI:2448293	H2ac11	H2A clustered histone 11	protein coding gene	13	-	22226648	22227119	ENSMUSG00000069301
Hist1h2ak	rat synonym	MGI:2448457	H2ac13	H2A clustered histone 13	protein coding gene	13	+	21900592	21900984	ENSMUSG00000071516
Hist1h2ak	old symbol	MGI:2448297	H2ac15	H2A clustered histone 15	protein coding gene	13	-	21937605	21937997	ENSMUSG00000063021
Hist1h2ak	rat synonym	MGI:2448300	H2ac22	H2A clustered histone 22	protein coding gene	13	-	21970996	21971388	ENSMUSG00000069309
Hist1h2ak	rat synonym	MGI:2448302	H2ac23	H2A clustered histone 23	protein coding gene	13	+	21994635	21995114	ENSMUSG00000094248
Hist1h2ak	rat synonym	MGI:3710573	H2ac24	H2A clustered histone 24	protein coding gene	13	-	22017194	22017645	ENSMUSG00000094777
Hist1h2bn	human synonym	MGI:2448377	H2bc3	H2B clustered histone 3	protein coding gene	13	+	23930717	23931206	ENSMUSG00000075031
Hist1h2bn	rat synonym	MGI:1915274	H2bc4	H2B clustered histone 4	protein coding gene	13	+	23868182	23876805	ENSMUSG00000018102
Hist1h2bn	rat synonym	MGI:2448380	H2bc6	H2B clustered histone 6	protein coding gene	13	-	23767653	23805091	ENSMUSG00000047246
Hist1h2bn	rat synonym	MGI:2448386	H2bc8	H2B clustered histone 8	protein coding gene	13	+	23755574	23756037	ENSMUSG00000058385
Hist1h2bn	human synonym	MGI:2448404	H2bc14	H2B clustered histone 14	protein coding gene	13	+	21906214	21906696	ENSMUSG00000114279
Hist1h2bn	old symbol	MGI:2448407	H2bc15	H2B clustered histone 15	protein coding gene	13	+	21938293	21938673	ENSMUSG00000095217
Hist1h1b	old symbol	MGI:1861461	H1f5	H1.5 linker histone, cluster member	protein coding gene	13	-	21964053	21964795	ENSMUSG00000058773
Hist1h3i	human synonym	MGI:2668828	H3c1	H3 clustered histone 1	protein coding gene	13	-	23945868	23946369	ENSMUSG00000069265
Hist1h3i	human synonym	MGI:2448326	H3c6	H3 clustered histone 6	protein coding gene	13	-	23745708	23746543	ENSMUSG00000069273
Hist1h3i	human synonym	MGI:2145541	H3c8	H3 clustered histone 8	protein coding gene	13	+	23719588	23720079	ENSMUSG00000099517
Hist1h3i	human synonym	MGI:2448349	H3c10	H3 clustered histone 10	protein coding gene	13	+	21901829	21902239	ENSMUSG00000101355
Hist1h3i	old symbol	MGI:2448350	H3c11	H3 clustered histone 11	protein coding gene	13	-	21967130	21967540	ENSMUSG00000101972
Hist1h2an	rat symbol	MGI:2448306	H2ac4	H2A clustered histone 4	protein coding gene	13	+	23935109	23935581	ENSMUSG00000061615
Hist1h2an	rat symbol	MGI:2448287	H2ac6	H2A clustered histone 6	protein coding gene	13	-	23867456	23867942	ENSMUSG00000069270
Hist1h2an	rat symbol	MGI:2448289	H2ac7	H2A clustered histone 7	protein coding gene	13	+	23758555	23759089	ENSMUSG00000071478
Hist1h2an	rat symbol	MGI:2448290	H2ac8	H2A clustered histone 8	protein coding gene	13	-	23754837	23755394	ENSMUSG00000069272
Hist1h2an	rat symbol	MGI:2448293	H2ac11	H2A clustered histone 11	protein coding gene	13	-	22226648	22227119	ENSMUSG00000069301
Hist1h2an	rat symbol	MGI:2448457	H2ac13	H2A clustered histone 13	protein coding gene	13	+	21900592	21900984	ENSMUSG00000071516
Hist1h2an	old symbol	MGI:2448300	H2ac22	H2A clustered histone 22	protein coding gene	13	-	21970996	21971388	ENSMUSG00000069309
Hist1h2an	rat symbol	MGI:2448302	H2ac23	H2A clustered histone 23	protein coding gene	13	+	21994635	21995114	ENSMUSG00000094248
Hist1h2an	rat symbol	MGI:3710573	H2ac24	H2A clustered histone 24	protein coding gene	13	-	22017194	22017645	ENSMUSG00000094777
Hist1h2bp	old symbol	MGI:2448409	H2bc22	H2B clustered histone 22	protein coding gene	13	+	21971631	21973383	ENSMUSG00000069308
Hist1h2bq	rat symbol	MGI:1915274	H2bc4	H2B clustered histone 4	protein coding gene	13	+	23868182	23876805	ENSMUSG00000018102
Hist1h2bq	rat symbol	MGI:2448380	H2bc6	H2B clustered histone 6	protein coding gene	13	-	23767653	23805091	ENSMUSG00000047246
Hist1h2bq	rat symbol	MGI:2448386	H2bc8	H2B clustered histone 8	protein coding gene	13	+	23755574	23756037	ENSMUSG00000058385
Hist1h2bq	old symbol	MGI:3702051	H2bc23	H2B clustered histone 23	protein coding gene	13	-	21990782	21994367	ENSMUSG00000069307
Hist1h2ao	old symbol	MGI:2448302	H2ac23	H2A clustered histone 23	protein coding gene	13	+	21994635	21995114	ENSMUSG00000094248
Hist1h2ao	rat symbol	MGI:2448419	H4c1	H4 clustered histone 1	protein coding gene	13	-	23944778	23945232	ENSMUSG00000060093
Hist1h2ao	rat symbol	MGI:2448420	H4c2	H4 clustered histone 2	protein coding gene	13	+	23940996	23941392	ENSMUSG00000069266
Hist1h2ao	rat symbol	MGI:2448421	H4c3	H4 clustered histone 3	protein coding gene	13	-	23882067	23882441	ENSMUSG00000060678
Hist1h2ao	rat symbol	MGI:2448423	H4c4	H4 clustered histone 4	protein coding gene	13	+	23765551	23765952	ENSMUSG00000061482
Hist1h2ao	rat symbol	MGI:2448425	H4c6	H4 clustered histone 6	protein coding gene	13	-	23735460	23735842	ENSMUSG00000069274
Hist1h2ao	rat symbol	MGI:2448427	H4c8	H4 clustered histone 8	protein coding gene	13	+	23715214	23715648	ENSMUSG00000060981
Hist1h2ao	rat symbol	MGI:2448432	H4c9	H4 clustered histone 9	protein coding gene	13	-	22225130	22225532	ENSMUSG00000060639
Hist1h2ao	rat symbol	MGI:2448436	H4c11	H4 clustered histone 11	protein coding gene	13	+	21919204	21919626	ENSMUSG00000067455
Hist1h2ao	rat symbol	MGI:2448439	H4c12	H4 clustered histone 12	protein coding gene	13	-	21934364	21934675	ENSMUSG00000064288
Hist1h2ao	rat symbol	MGI:2140113	H4c14	H4 clustered histone 14	protein coding gene	3	-	96170250	96170633	ENSMUSG00000091405
Hist1h2ao	rat symbol	MGI:2448443	H4c16	H4 histone 16	protein coding gene	6	-	136780991	136781429	ENSMUSG00000096010
Hist1h2ao	rat symbol	MGI:2448441	H4c17	H4 clustered histone 17	protein coding gene	13	+	21995916	21996317	ENSMUSG00000069306
Hist1h2ao	rat symbol	MGI:4843992	H4c18	H4 clustered histone 18	protein coding gene	13	-	22015962	22016367	ENSMUSG00000069305
Hist1h4m	rat symbol	MGI:2448419	H4c1	H4 clustered histone 1	protein coding gene	13	-	23944778	23945232	ENSMUSG00000060093
Hist1h4m	rat symbol	MGI:2448420	H4c2	H4 clustered histone 2	protein coding gene	13	+	23940996	23941392	ENSMUSG00000069266
